pmid,title,pubmed_url
28332711,Long‐term white matter tract reorganization following prolonged febrile seizures,https://www.ncbi.nlm.nih.gov/pubmed/28332711
28336919,Altered spontaneous brain activity in chronic smokers revealed by fractional ramplitude of low-frequency fluctuation analysis: a preliminary study,https://www.ncbi.nlm.nih.gov/pubmed/28336919
28337136,Corrigendum: Brain networks of perceptual decision-making: an fMRI ALE meta-analysis,https://www.ncbi.nlm.nih.gov/pubmed/28337136
28337410,Damage to white matter bottlenecks contributes to language impairments after left hemispheric stroke,https://www.ncbi.nlm.nih.gov/pubmed/28337410
28338716,Neurological evidence for the role of construal level in future-directed thought,https://www.ncbi.nlm.nih.gov/pubmed/28338716
28338742,Brain mechanisms for loss of awareness of thought and movement,https://www.ncbi.nlm.nih.gov/pubmed/28338742
28338790,Empathy for pain motivates actions without altruistic effects: evidence of motor dynamics and brain activity,https://www.ncbi.nlm.nih.gov/pubmed/28338790
28338791,Brains in dialogue: decoding neural preparation of speaking to a conversational partner,https://www.ncbi.nlm.nih.gov/pubmed/28338791
28338793,Sensitivity to perception level differentiates two subnetworks within the mirror neuron system,https://www.ncbi.nlm.nih.gov/pubmed/28338793
28338882,Tribal love: the neural correlates of passionate engagement in football fans,https://www.ncbi.nlm.nih.gov/pubmed/28338882
28338887,Washing away your sins in the brain: physical cleaning and priming of cleaning recruit different brain networks after moral threat,https://www.ncbi.nlm.nih.gov/pubmed/28338887
28338916,Violent offenders respond to provocations with high amygdala and striatal reactivity,https://www.ncbi.nlm.nih.gov/pubmed/28338916
28338944,Salience network engagement with the detection of morally laden information,https://www.ncbi.nlm.nih.gov/pubmed/28338944
28338955,The role of cognitive reappraisal in placebo analgesia: an fMRI study,https://www.ncbi.nlm.nih.gov/pubmed/28338955
28338962,Higher order intentionality tasks are cognitively more demanding,https://www.ncbi.nlm.nih.gov/pubmed/28338962
28340448,Structural correlates of creative thinking in patients with bipolar disorder and healthy controls—a voxel-based morphometry study,https://www.ncbi.nlm.nih.gov/pubmed/28340448
28341165,The left intraparietal sulcus adapts to symbolic number in both the visual and auditory modalities: Evidence from fMRI,https://www.ncbi.nlm.nih.gov/pubmed/28341165
28342214,Real‐time fMRIneurofeedback in adolescents with attention deficit hyperactivity disorder,https://www.ncbi.nlm.nih.gov/pubmed/28342214
28342970,Not in one metric: Neuroticism modulates different resting state metrics within distinctive brain regions,https://www.ncbi.nlm.nih.gov/pubmed/28342970
28343000,Evidence for similar patterns of neural activity elicited by picture- and word-based representations of natural scenes,https://www.ncbi.nlm.nih.gov/pubmed/28343000
28344152,Trait-based food-cravings are encoded by regional homogeneity in the parahippocampal gyrus,https://www.ncbi.nlm.nih.gov/pubmed/28344152
28344549,Functional Brain Activation in Response to a Clinical Vestibular Test Correlates with Balance,https://www.ncbi.nlm.nih.gov/pubmed/28344549
28348393,Combination of volume and perfusion parameters reveals different types of grey matter changes in schizophrenia,https://www.ncbi.nlm.nih.gov/pubmed/28348393
28348952,Radiation-induced abnormal cortical thickness in patients with nasopharyngeal carcinoma after radiotherapy,https://www.ncbi.nlm.nih.gov/pubmed/28348952
28348953,Cerebello-thalamo-cortical networks predict positive symptom progression in individuals at ultra-high risk for psychosis,https://www.ncbi.nlm.nih.gov/pubmed/28348953
28352220,The Dorsal Medial Prefrontal Cortex Is Recruited by High Construal of Non-social Stimuli,https://www.ncbi.nlm.nih.gov/pubmed/28352220
28352226,Cognitive Control Modulates Effects of Episodic Simulation on Delay Discounting in Aging,https://www.ncbi.nlm.nih.gov/pubmed/28352226
28356560,Brain activity in the right-frontal pole and lateral occipital cortex predicts successful post-operatory outcome after surgery for anterior glenoumeral instability,https://www.ncbi.nlm.nih.gov/pubmed/28356560
28359873,Neural correlates of emotional inhibitory control in autism spectrum disorders,https://www.ncbi.nlm.nih.gov/pubmed/28359873
28360829,Activation and Functional Connectivity of the Left Inferior Temporal Gyrus during Visual Speech Priming in Healthy Listeners and Listeners with Schizophrenia,https://www.ncbi.nlm.nih.gov/pubmed/28360829
28363111,3T hippocampal glutamate-glutamine complex reflects verbal memory decline in aging,https://www.ncbi.nlm.nih.gov/pubmed/28363111
28363436,"Brain activity associated with selective attention, divided attention and distraction",https://www.ncbi.nlm.nih.gov/pubmed/28363436
28363837,When math operations have visuospatial meanings versus purely symbolic definitions: Which solving stages and brain regions are affected?,https://www.ncbi.nlm.nih.gov/pubmed/28363837
28366831,Functional magnetic resonance imaging investigation of brain regions associated with astringency,https://www.ncbi.nlm.nih.gov/pubmed/28366831
28366873,Elucidating the aberrant brain regions in bipolar disorder using T1-weighted/T2-weighted magnetic resonance ratio images,https://www.ncbi.nlm.nih.gov/pubmed/28366873
28367334,Changes in Cortical Activation Patterns in Language Areas following an Aerobic Exercise Intervention in Older Adults,https://www.ncbi.nlm.nih.gov/pubmed/28367334
28367446,Systematic Comparison of Brain Imaging Meta-Analyses of ToM with vPT,https://www.ncbi.nlm.nih.gov/pubmed/28367446
28371655,"Imaging decision about whether to benefit self by harming others: Adolescents with conduct and substance problems, with or without callous-unemotionality, or developing typically",https://www.ncbi.nlm.nih.gov/pubmed/28371655
28372994,Neural activation during cognitive reappraisal in girls at high risk for depression,https://www.ncbi.nlm.nih.gov/pubmed/28372994
28373714,Strategic Motives Drive Proposers to Offer Fairly in Ultimatum Games: An fMRI Study,https://www.ncbi.nlm.nih.gov/pubmed/28373714
28373956,A neural network underlying intentional emotional facial expression in neurodegenerative disease,https://www.ncbi.nlm.nih.gov/pubmed/28373956
28375210,Corticolimbic hyper-response to emotion and glutamatergic function in people with high schizotypy: a multimodal fMRI-MRS study,https://www.ncbi.nlm.nih.gov/pubmed/28375210
28376388,Voxel-based analysis of diffusion tensor imaging in patients with mesial temporal lobe epilepsy,https://www.ncbi.nlm.nih.gov/pubmed/28376388
28376413,Neurophysiological capacity in a working memory task differentiates dependent from nondependent heavy drinkers and controls,https://www.ncbi.nlm.nih.gov/pubmed/28376413
28377158,Task difficulty modulates brain activation in the emotional oddball task,https://www.ncbi.nlm.nih.gov/pubmed/28377158
28377176,Short- and long-range functional connectivity density alterations in adolescents with pure conduct disorder at resting-state,https://www.ncbi.nlm.nih.gov/pubmed/28377176
28377688,Latent and Abnormal Functional Connectivity Circuits in Autism Spectrum Disorder,https://www.ncbi.nlm.nih.gov/pubmed/28377688
28377697,The Rewarding Effect of Pictures with Positive Emotional Connotation upon Perception and Processing of Pleasant Odors—An FMRI Study,https://www.ncbi.nlm.nih.gov/pubmed/28377697
28377881,Gray matter volume changes in chronic subcortical stroke: A cross-sectional study,https://www.ncbi.nlm.nih.gov/pubmed/28377881
28379542,Neurocultural evidence that ideal affect match promotes giving,https://www.ncbi.nlm.nih.gov/pubmed/28379542
28384269,"Amplitude of low-frequency fluctuations in first-episode, drug-naïve depressive patients: A 5-year retrospective study",https://www.ncbi.nlm.nih.gov/pubmed/28384269
28384509,Brain responses to biological motion predict treatment outcome in young adults with autism receiving Virtual Reality Social Cognition Training: Preliminary findings,https://www.ncbi.nlm.nih.gov/pubmed/28384509
28392151,Effects of risk for bipolar disorder on brain function: A twin and family study,https://www.ncbi.nlm.nih.gov/pubmed/28392151
28392302,"Don’t worry, be happy - Neural correlates of the influence of musically induced mood on self-evaluation",https://www.ncbi.nlm.nih.gov/pubmed/28392302
28392491,Intrinsic functional connectivity of the central nucleus of the amygdala and bed nucleus of the stria terminalis,https://www.ncbi.nlm.nih.gov/pubmed/28392491
28392711,Dynamic abnormalities of spontaneous brain activity in women with primary dysmenorrhea,https://www.ncbi.nlm.nih.gov/pubmed/28392711
28392763,Activation in Context: Differential Conclusions Drawn from Cross-Sectional and Longitudinal Analyses of Adolescents’ Cognitive Control-Related Neural Activity,https://www.ncbi.nlm.nih.gov/pubmed/28392763
28395192,Comparative functional neuroanatomy between implicit and explicit memory tasks under negative emotional condition in schizophrenia,https://www.ncbi.nlm.nih.gov/pubmed/28395192
28396007,Neural evidence for the intrinsic value of action as motivation for behavior,https://www.ncbi.nlm.nih.gov/pubmed/28396007
28396874,Frequency Specific Effects ofApoE ε4 Allele on Resting-State Networks in Nondemented Elders,https://www.ncbi.nlm.nih.gov/pubmed/28396874
28398590,Putting race in context: social class modulates processing of race in the ventromedial prefrontal cortex and amygdala,https://www.ncbi.nlm.nih.gov/pubmed/28398590
28399434,Avoiding boredom: Caudate and insula activity reflects boredom-elicited purchase bias,https://www.ncbi.nlm.nih.gov/pubmed/28399434
28400328,You talkin’ to me?Communicative talker gaze activates left-lateralized superior temporal cortex during perception of degraded speech,https://www.ncbi.nlm.nih.gov/pubmed/28400328
28402536,The effect of constraining eye-contact during dynamic emotional face perception—an fMRI study,https://www.ncbi.nlm.nih.gov/pubmed/28402536
28402571,Neural correlates of emotion acceptancevsworry or suppression in generalized anxiety disorder,https://www.ncbi.nlm.nih.gov/pubmed/28402571
28403175,Altered cortical and subcortical connectivity due to infrasound administered near the hearing threshold – Evidence from fMRI,https://www.ncbi.nlm.nih.gov/pubmed/28403175
28406942,The brain anatomy of attention-deficit/hyperactivity disorder in young adults – a magnetic resonance imaging study,https://www.ncbi.nlm.nih.gov/pubmed/28406942
28407150,Dissociable patterns of brain activity for mentalizing about known others: a role for attachment,https://www.ncbi.nlm.nih.gov/pubmed/28407150
28407554,Transdiagnostic differences in the resting-state functional connectivity of the prefrontal cortex in depression and schizophrenia,https://www.ncbi.nlm.nih.gov/pubmed/28407554
28408872,Social Interaction Affects Neural Outcomes of Sign Language Learning As a Foreign Language in Adults,https://www.ncbi.nlm.nih.gov/pubmed/28408872
28411271,Neural Correlates of Semantic Prediction and Resolution in Sentence Processing,https://www.ncbi.nlm.nih.gov/pubmed/28411271
28411527,Development of sensitivity versus specificity for print in the visual word form area,https://www.ncbi.nlm.nih.gov/pubmed/28411527
28412511,Difference in neural response to social exclusion observation and subsequent altruism between adolescents and adults,https://www.ncbi.nlm.nih.gov/pubmed/28412511
28413706,Basic taste processing recruits bilateral anteroventral and middle dorsal insulae: An activation likelihood estimation meta‐analysis of fMRI studies,https://www.ncbi.nlm.nih.gov/pubmed/28413706
28413708,Neural evidence for phonologically based language production deficits in older adults: An fMRI investigation of age‐related differences in picture‐word interference,https://www.ncbi.nlm.nih.gov/pubmed/28413708
28413776,Dissociable neural processes during risky decision-making in individuals with Internet-gaming disorder☆,https://www.ncbi.nlm.nih.gov/pubmed/28413776
28413778,Family history and APOE4 risk for Alzheimer's disease impact the neural correlates of episodic memory by early midlife,https://www.ncbi.nlm.nih.gov/pubmed/28413778
28416679,Sensorimotor-independent development of hands and tools selectivity in the visual cortex,https://www.ncbi.nlm.nih.gov/pubmed/28416679
28420876,Examining gray matter structure associated with academic performance in a large sample of Chinese high school students,https://www.ncbi.nlm.nih.gov/pubmed/28420876
